Confirmed,Date,Deaths,Province_State,new_confirmed,new_deaths,new_confirmed_7,new_deaths_7,new_confirmed_14,new_deaths_14,RegionCode,stringency,containment,State_FIPS,StateName,population,per_100k_new_confirmed_7,per_100k_new_deaths_7
23528.0,2020-10-22,670.0,Delaware,153.0,0.0,138.28571428571428,1.2857142857142858,131.85714285714286,1.3571428571428572,DE,43.52,55.56,10,Delaware,949495.0,14.564132963913899,0.1354103271438276
23687.0,2020-10-23,678.0,Delaware,159.0,8.0,137.57142857142858,2.2857142857142856,132.85714285714286,1.9285714285714286,DE,40.74,53.47,10,Delaware,949495.0,14.488905004389553,0.24072947047791568
23847.0,2020-10-24,680.0,Delaware,160.0,2.0,129.28571428571428,2.2857142857142856,132.07142857142858,1.9285714285714286,DE,40.74,53.47,10,Delaware,949495.0,13.616260673907107,0.24072947047791568
23961.0,2020-10-25,681.0,Delaware,114.0,1.0,124.0,2.2857142857142856,130.78571428571428,1.9285714285714286,DE,40.74,53.47,10,Delaware,949495.0,13.059573773426926,0.24072947047791568
24168.0,2020-10-26,685.0,Delaware,207.0,4.0,138.85714285714286,2.7142857142857144,134.21428571428572,2.0714285714285716,DE,40.74,53.47,10,Delaware,949495.0,14.62431533153338,0.28586624619252493
24249.0,2020-10-27,686.0,Delaware,81.0,1.0,132.0,2.5714285714285716,132.5,1.9285714285714286,DE,37.04,50.69,10,Delaware,949495.0,13.902126920099631,0.2708206542876552
24392.0,2020-10-28,688.0,Delaware,143.0,2.0,145.28571428571428,2.5714285714285716,137.64285714285714,2.0,DE,37.04,50.69,10,Delaware,949495.0,15.301366967252516,0.2708206542876552
24553.0,2020-10-29,689.0,Delaware,161.0,1.0,146.42857142857142,2.7142857142857144,142.35714285714286,2.0,DE,37.04,50.69,10,Delaware,949495.0,15.421731702491474,0.28586624619252493
24751.0,2020-10-30,704.0,Delaware,198.0,15.0,152.0,3.7142857142857144,144.78571428571428,3.0,DE,40.74,53.47,10,Delaware,949495.0,16.008509786781396,0.391185389526613
24951.0,2020-10-31,708.0,Delaware,200.0,4.0,157.71428571428572,4.0,143.5,3.142857142857143,DE,40.74,53.47,10,Delaware,949495.0,16.610333462976186,0.42127657333635254
25126.0,2020-11-01,710.0,Delaware,175.0,2.0,166.42857142857142,4.142857142857143,145.21428571428572,3.2142857142857144,DE,40.74,53.47,10,Delaware,949495.0,17.528114569173237,0.43632216524122225
25311.0,2020-11-02,710.0,Delaware,185.0,0.0,163.28571428571428,3.5714285714285716,151.07142857142858,3.142857142857143,DE,40.74,53.47,10,Delaware,949495.0,17.1971115472661,0.37613979762174327
25426.0,2020-11-03,712.0,Delaware,115.0,2.0,168.14285714285714,3.7142857142857144,150.07142857142858,3.142857142857143,DE,40.74,53.47,10,Delaware,949495.0,17.708661672031674,0.391185389526613
25534.0,2020-11-04,712.0,Delaware,108.0,0.0,163.14285714285714,3.4285714285714284,154.21428571428572,3.0,DE,40.74,53.47,10,Delaware,949495.0,17.18206595536123,0.3610942057168735
25753.0,2020-11-05,716.0,Delaware,219.0,4.0,171.42857142857142,3.857142857142857,158.92857142857142,3.2857142857142856,DE,40.74,53.47,10,Delaware,949495.0,18.054710285843676,0.40623098143148273
26035.0,2020-11-06,716.0,Delaware,282.0,0.0,183.42857142857142,1.7142857142857142,167.71428571428572,2.7142857142857144,DE,40.74,53.47,10,Delaware,949495.0,19.318540005852732,0.18054710285843675
26258.0,2020-11-07,716.0,Delaware,223.0,0.0,186.71428571428572,1.1428571428571428,172.21428571428572,2.5714285714285716,DE,40.74,53.47,10,Delaware,949495.0,19.66458861966474,0.12036473523895784
26603.0,2020-11-08,718.0,Delaware,345.0,2.0,211.0,1.1428571428571428,188.71428571428572,2.642857142857143,DE,40.74,53.47,10,Delaware,949495.0,22.222339243492595,0.12036473523895784
26908.0,2020-11-09,719.0,Delaware,305.0,1.0,228.14285714285714,1.2857142857142858,195.71428571428572,2.4285714285714284,DE,40.74,53.47,10,Delaware,949495.0,24.02781027207696,0.1354103271438276
27112.0,2020-11-10,722.0,Delaware,204.0,3.0,240.85714285714286,1.4285714285714286,204.5,2.5714285714285716,DE,40.74,53.47,10,Delaware,949495.0,25.366867951610367,0.15045591904869732
27342.0,2020-11-11,724.0,Delaware,230.0,2.0,258.2857142857143,1.7142857142857142,210.71428571428572,2.5714285714285716,DE,40.74,53.47,10,Delaware,949495.0,27.202430164004475,0.18054710285843675
27546.0,2020-11-12,732.0,Delaware,204.0,8.0,256.14285714285717,2.2857142857142856,213.78571428571428,3.0714285714285716,DE,40.74,53.47,10,Delaware,949495.0,26.97674628543143,0.24072947047791568
28016.0,2020-11-13,734.0,Delaware,470.0,2.0,283.0,2.5714285714285716,233.21428571428572,2.142857142857143,DE,40.74,53.47,10,Delaware,949495.0,29.80531756354694,0.2708206542876552
28395.0,2020-11-14,736.0,Delaware,379.0,2.0,305.2857142857143,2.857142857142857,246.0,2.0,DE,40.74,53.47,10,Delaware,949495.0,32.152429900706615,0.30091183809739463
28803.0,2020-11-15,736.0,Delaware,408.0,0.0,314.2857142857143,2.5714285714285716,262.64285714285717,1.8571428571428572,DE,40.74,53.47,10,Delaware,949495.0,33.100302190713414,0.2708206542876552
29200.0,2020-11-16,736.0,Delaware,397.0,0.0,327.42857142857144,2.4285714285714284,277.7857142857143,1.8571428571428572,DE,40.74,53.47,10,Delaware,949495.0,34.48449664596143,0.2557750623827854
29552.0,2020-11-17,739.0,Delaware,352.0,3.0,348.57142857142856,2.4285714285714284,294.7142857142857,1.9285714285714286,DE,40.74,53.47,10,Delaware,949495.0,36.71124424788214,0.2557750623827854
29755.0,2020-11-18,742.0,Delaware,203.0,3.0,344.7142857142857,2.5714285714285716,301.5,2.142857142857143,DE,40.74,53.47,10,Delaware,949495.0,36.305013266450665,0.2708206542876552
30153.0,2020-11-19,742.0,Delaware,398.0,0.0,372.42857142857144,1.4285714285714286,314.2857142857143,1.8571428571428572,DE,40.74,53.47,10,Delaware,949495.0,39.22385809599539,0.15045591904869732
30816.0,2020-11-20,746.0,Delaware,663.0,4.0,400.0,1.7142857142857142,341.5,2.142857142857143,DE,40.74,53.47,10,Delaware,949495.0,42.12765733363525,0.18054710285843675
31321.0,2020-11-21,746.0,Delaware,505.0,0.0,418.0,1.4285714285714286,361.64285714285717,2.142857142857143,DE,40.74,53.47,10,Delaware,949495.0,44.02340191364883,0.15045591904869732
31808.0,2020-11-22,748.0,Delaware,487.0,2.0,429.2857142857143,1.7142857142857142,371.7857142857143,2.142857142857143,DE,40.74,53.47,10,Delaware,949495.0,45.21200367413354,0.18054710285843675
32211.0,2020-11-23,752.0,Delaware,403.0,4.0,430.14285714285717,2.2857142857142856,378.7857142857143,2.357142857142857,DE,43.52,55.56,10,Delaware,949495.0,45.30227722556276,0.24072947047791568
32664.0,2020-11-24,757.0,Delaware,453.0,5.0,444.57142857142856,2.5714285714285716,396.57142857142856,2.5,DE,43.52,55.56,10,Delaware,949495.0,46.8218820079546,0.2708206542876552
32995.0,2020-11-25,760.0,Delaware,331.0,3.0,462.85714285714283,2.5714285714285716,403.7857142857143,2.5714285714285716,DE,43.52,55.56,10,Delaware,949495.0,48.74771777177793,0.2708206542876552
33579.0,2020-11-26,761.0,Delaware,584.0,1.0,489.42857142857144,2.7142857142857144,430.92857142857144,2.0714285714285716,DE,43.52,55.56,10,Delaware,949495.0,51.5461978660837,0.28586624619252493
34170.0,2020-11-27,763.0,Delaware,591.0,2.0,479.14285714285717,2.4285714285714284,439.57142857142856,2.0714285714285716,DE,43.52,55.56,10,Delaware,949495.0,50.46291524893308,0.2557750623827854
34670.0,2020-11-28,763.0,Delaware,500.0,0.0,478.42857142857144,2.4285714285714284,448.2142857142857,1.9285714285714286,DE,43.52,55.56,10,Delaware,949495.0,50.38768728940873,0.2557750623827854
35251.0,2020-11-29,770.0,Delaware,581.0,7.0,491.85714285714283,3.142857142857143,460.57142857142856,2.4285714285714284,DE,43.52,55.56,10,Delaware,949495.0,51.80197292846649,0.3310030219071341
35654.0,2020-11-30,772.0,Delaware,403.0,2.0,491.85714285714283,2.857142857142857,461.0,2.5714285714285716,DE,43.52,55.56,10,Delaware,949495.0,51.80197292846649,0.30091183809739463
36343.0,2020-12-01,777.0,Delaware,689.0,5.0,525.5714285714286,2.857142857142857,485.07142857142856,2.7142857142857144,DE,49.07,59.72,10,Delaware,949495.0,55.352732618015736,0.30091183809739463
36698.0,2020-12-02,779.0,Delaware,355.0,2.0,529.0,2.7142857142857144,495.92857142857144,2.642857142857143,DE,49.07,59.72,10,Delaware,949495.0,55.71382682373261,0.28586624619252493
37456.0,2020-12-03,779.0,Delaware,758.0,0.0,553.8571428571429,2.5714285714285716,521.6428571428571,2.642857142857143,DE,49.07,59.72,10,Delaware,949495.0,58.33175981517996,0.2708206542876552
38398.0,2020-12-04,782.0,Delaware,942.0,3.0,604.0,2.7142857142857144,541.5714285714286,2.5714285714285716,DE,49.07,59.72,10,Delaware,949495.0,63.612762573789226,0.28586624619252493
39096.0,2020-12-05,782.0,Delaware,698.0,0.0,632.2857142857143,2.7142857142857144,555.3571428571429,2.5714285714285716,DE,49.07,59.72,10,Delaware,949495.0,66.59178977095344,0.28586624619252493
39912.0,2020-12-06,793.0,Delaware,816.0,11.0,665.8571428571429,3.2857142857142856,578.8571428571429,3.2142857142857144,DE,49.07,59.72,10,Delaware,949495.0,70.12750386859783,0.3460486138120038
0.0,2020-02-16,0.0,Florida,0.0,0.0,,,,,FL,0.0,0.0,12,Florida,20598139.0,,
0.0,2020-02-17,0.0,Florida,0.0,0.0,,,,,FL,0.0,0.0,12,Florida,20598139.0,,
0.0,2020-02-18,0.0,Florida,0.0,0.0,,,,,FL,0.0,0.0,12,Florida,20598139.0,,
0.0,2020-02-19,0.0,Florida,0.0,0.0,,,,,FL,0.0,0.0,12,Florida,20598139.0,,
0.0,2020-02-20,0.0,Florida,0.0,0.0,,,,,FL,0.0,0.0,12,Florida,20598139.0,,
0.0,2020-02-21,0.0,Florida,0.0,0.0,,,,,FL,0.0,0.0,12,Florida,20598139.0,,
0.0,2020-02-22,0.0,Florida,0.0,0.0,0.0,0.0,,,FL,0.0,0.0,12,Florida,20598139.0,0.0,0.0
0.0,2020-02-23,0.0,Florida,0.0,0.0,0.0,0.0,,,FL,0.0,0.0,12,Florida,20598139.0,0.0,0.0
0.0,2020-02-24,0.0,Florida,0.0,0.0,0.0,0.0,,,FL,0.0,0.0,12,Florida,20598139.0,0.0,0.0
0.0,2020-02-25,0.0,Florida,0.0,0.0,0.0,0.0,,,FL,5.56,4.17,12,Florida,20598139.0,0.0,0.0
0.0,2020-02-26,0.0,Florida,0.0,0.0,0.0,0.0,,,FL,5.56,4.17,12,Florida,20598139.0,0.0,0.0
0.0,2020-02-27,0.0,Florida,0.0,0.0,0.0,0.0,,,FL,5.56,4.17,12,Florida,20598139.0,0.0,0.0
0.0,2020-02-28,0.0,Florida,0.0,0.0,0.0,0.0,,,FL,5.56,4.17,12,Florida,20598139.0,0.0,0.0
0.0,2020-02-29,0.0,Florida,0.0,0.0,0.0,0.0,0.0,0.0,FL,5.56,4.17,12,Florida,20598139.0,0.0,0.0
0.0,2020-03-01,0.0,Florida,0.0,0.0,0.0,0.0,0.0,0.0,FL,11.11,15.28,12,Florida,20598139.0,0.0,0.0
1.0,2020-03-02,0.0,Florida,1.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,FL,11.11,15.28,12,Florida,20598139.0,0.0006935439306295721,0.0
2.0,2020-03-03,0.0,Florida,1.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,FL,11.11,15.28,12,Florida,20598139.0,0.0013870878612591443,0.0
2.0,2020-03-04,0.0,Florida,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,FL,11.11,15.28,12,Florida,20598139.0,0.0013870878612591443,0.0
3.0,2020-03-05,0.0,Florida,1.0,0.0,0.42857142857142855,0.0,0.21428571428571427,0.0,FL,11.11,15.28,12,Florida,20598139.0,0.0020806317918887164,0.0
3.0,2020-03-06,0.0,Florida,0.0,0.0,0.42857142857142855,0.0,0.21428571428571427,0.0,FL,11.11,15.28,12,Florida,20598139.0,0.0020806317918887164,0.0
7.0,2020-03-07,0.0,Florida,4.0,0.0,1.0,0.0,0.5,0.0,FL,11.11,15.28,12,Florida,20598139.0,0.004854807514407006,0.0
10.0,2020-03-08,2.0,Florida,3.0,2.0,1.4285714285714286,0.2857142857142857,0.7142857142857143,0.14285714285714285,FL,11.11,15.28,12,Florida,20598139.0,0.006935439306295721,0.0013870878612591443
13.0,2020-03-09,2.0,Florida,3.0,0.0,1.7142857142857142,0.2857142857142857,0.9285714285714286,0.14285714285714285,FL,11.11,15.28,12,Florida,20598139.0,0.008322527167554866,0.0013870878612591443
15.0,2020-03-10,2.0,Florida,2.0,0.0,1.8571428571428572,0.2857142857142857,1.0714285714285714,0.14285714285714285,FL,11.11,15.28,12,Florida,20598139.0,0.009016071098184439,0.0013870878612591443
24.0,2020-03-11,2.0,Florida,9.0,0.0,3.142857142857143,0.2857142857142857,1.7142857142857142,0.14285714285714285,FL,11.11,15.28,12,Florida,20598139.0,0.015257966473850589,0.0013870878612591443
30.0,2020-03-12,2.0,Florida,6.0,0.0,3.857142857142857,0.2857142857142857,2.142857142857143,0.14285714285714285,FL,22.22,23.61,12,Florida,20598139.0,0.01872568612699845,0.0013870878612591443
50.0,2020-03-13,2.0,Florida,20.0,0.0,6.714285714285714,0.2857142857142857,3.5714285714285716,0.14285714285714285,FL,25.0,25.69,12,Florida,20598139.0,0.0325965647395899,0.0013870878612591443
76.0,2020-03-14,2.0,Florida,26.0,0.0,9.857142857142858,0.2857142857142857,5.428571428571429,0.14285714285714285,FL,25.0,25.69,12,Florida,20598139.0,0.047854531213440486,0.0013870878612591443
100.0,2020-03-15,3.0,Florida,24.0,1.0,12.857142857142858,0.14285714285714285,7.142857142857143,0.21428571428571427,FL,25.0,25.69,12,Florida,20598139.0,0.062418953756661504,0.0006935439306295721
101.0,2020-03-16,3.0,Florida,1.0,0.0,12.571428571428571,0.14285714285714285,7.142857142857143,0.21428571428571427,FL,42.59,38.89,12,Florida,20598139.0,0.061031865895402354,0.0006935439306295721
190.0,2020-03-17,5.0,Florida,89.0,2.0,25.0,0.42857142857142855,13.428571428571429,0.35714285714285715,FL,58.8,51.04,12,Florida,20598139.0,0.12137018786017514,0.0020806317918887164
306.0,2020-03-18,7.0,Florida,116.0,2.0,40.285714285714285,0.7142857142857143,21.714285714285715,0.5,FL,54.17,47.57,12,Florida,20598139.0,0.19557938843753933,0.0034677196531478606
432.0,2020-03-19,9.0,Florida,126.0,2.0,57.42857142857143,1.0,30.642857142857142,0.6428571428571429,FL,54.17,47.57,12,Florida,20598139.0,0.278804660113088,0.004854807514407006
564.0,2020-03-20,11.0,Florida,132.0,2.0,73.42857142857143,1.2857142857142858,40.07142857142857,0.7857142857142857,FL,60.65,52.43,12,Florida,20598139.0,0.3564815803436001,0.006241895375666151
763.0,2020-03-21,13.0,Florida,199.0,2.0,98.14285714285714,1.5714285714285714,54.0,0.9285714285714286,FL,60.65,52.43,12,Florida,20598139.0,0.4764646803425161,0.007628983236925294
1004.0,2020-03-22,13.0,Florida,241.0,0.0,129.14285714285714,1.4285714285714286,71.0,0.7857142857142857,FL,60.65,52.43,12,Florida,20598139.0,0.6269637132891333,0.006935439306295721
1227.0,2020-03-23,18.0,Florida,223.0,5.0,160.85714285714286,2.142857142857143,86.71428571428571,1.1428571428571428,FL,60.65,52.43,12,Florida,20598139.0,0.7809304658888984,0.010403158959443583
1412.0,2020-03-24,18.0,Florida,185.0,0.0,174.57142857142858,1.8571428571428572,99.78571428571429,1.1428571428571428,FL,71.76,60.76,12,Florida,20598139.0,0.8475106832293372,0.009016071098184439
1682.0,2020-03-25,23.0,Florida,270.0,5.0,196.57142857142858,2.2857142857142856,118.42857142857143,1.5,FL,71.76,60.76,12,Florida,20598139.0,0.9543164485462914,0.011096702890073154
2357.0,2020-03-26,29.0,Florida,675.0,6.0,275.0,2.857142857142857,166.21428571428572,1.9285714285714286,FL,71.76,60.76,12,Florida,20598139.0,1.3350720664619264,0.013870878612591443
2900.0,2020-03-27,35.0,Florida,543.0,6.0,333.7142857142857,3.4285714285714284,203.57142857142858,2.357142857142857,FL,71.76,60.76,12,Florida,20598139.0,1.6201186219506807,0.01664505433510973
3763.0,2020-03-28,54.0,Florida,863.0,19.0,428.57142857142856,5.857142857142857,263.35714285714283,3.7142857142857144,FL,71.76,60.76,12,Florida,20598139.0,2.0806317918887167,0.028435301155812456
4246.0,2020-03-29,56.0,Florida,483.0,2.0,463.14285714285717,6.142857142857143,296.14285714285717,3.7857142857142856,FL,71.76,60.76,12,Florida,20598139.0,2.2484694231010733,0.029822389017071606
5473.0,2020-03-30,63.0,Florida,1227.0,7.0,606.5714285714286,6.428571428571429,383.7142857142857,4.285714285714286,FL,71.76,60.76,12,Florida,20598139.0,2.944787529453164,0.031209476878330752
6741.0,2020-03-31,85.0,Florida,1268.0,22.0,761.2857142857143,9.571428571428571,467.92857142857144,5.714285714285714,FL,71.76,60.76,12,Florida,20598139.0,3.6958956063249904,0.04646744335218134
6956.0,2020-04-01,87.0,Florida,215.0,2.0,753.4285714285714,9.142857142857142,475.0,5.714285714285714,FL,71.76,60.76,12,Florida,20598139.0,3.6577506901403636,0.044386811560292616
9008.0,2020-04-02,164.0,Florida,2052.0,77.0,950.1428571428571,19.285714285714285,612.5714285714286,11.071428571428571,FL,71.76,60.76,12,Florida,20598139.0,4.612760682617285,0.09362843063499224
10268.0,2020-04-03,170.0,Florida,1260.0,6.0,1052.5714285714287,19.285714285714285,693.1428571428571,11.357142857142858,FL,76.39,64.24,12,Florida,20598139.0,5.110031680878688,0.09362843063499224
11537.0,2020-04-04,195.0,Florida,1269.0,25.0,1110.5714285714287,20.142857142857142,769.5714285714286,13.0,FL,76.39,64.24,12,Florida,20598139.0,5.3916105167142945,0.09778969421876967
12350.0,2020-04-05,221.0,Florida,813.0,26.0,1157.7142857142858,23.571428571428573,810.4285714285714,14.857142857142858,FL,76.39,64.24,12,Florida,20598139.0,5.620480013822053,0.11443474855387943
13324.0,2020-04-06,236.0,Florida,974.0,15.0,1121.5714285714287,24.714285714285715,864.0714285714286,15.571428571428571,FL,76.39,64.24,12,Florida,20598139.0,5.445013399372772,0.119983099998916
14545.0,2020-04-07,283.0,Florida,1221.0,47.0,1114.857142857143,28.285714285714285,938.0714285714286,18.928571428571427,FL,76.39,65.28,12,Florida,20598139.0,5.412416834633182,0.1373216982646553
15456.0,2020-04-08,309.0,Florida,911.0,26.0,1214.2857142857142,31.714285714285715,983.8571428571429,20.428571428571427,FL,76.39,65.28,12,Florida,20598139.0,5.8951234103513634,0.15396675259976503
16364.0,2020-04-09,354.0,Florida,908.0,45.0,1050.857142857143,27.142857142857142,1000.5,23.214285714285715,FL,76.39,67.36,12,Florida,20598139.0,5.101709153711133,0.13177334681961872
17531.0,2020-04-10,390.0,Florida,1167.0,36.0,1037.5714285714287,31.428571428571427,1045.0714285714287,25.357142857142858,FL,76.39,67.36,12,Florida,20598139.0,5.0372095681625835,0.15257966473850587
18494.0,2020-04-11,438.0,Florida,963.0,48.0,993.8571428571429,34.714285714285715,1052.2142857142858,27.428571428571427,FL,76.39,67.36,12,Florida,20598139.0,4.824985125389934,0.16853117514298604
19895.0,2020-04-12,461.0,Florida,1401.0,23.0,1077.857142857143,34.285714285714285,1117.7857142857142,28.928571428571427,FL,76.39,67.36,12,Florida,20598139.0,5.232788956600123,0.16645054335109732
21019.0,2020-04-13,499.0,Florida,1124.0,38.0,1099.2857142857142,37.57142857142857,1110.4285714285713,31.142857142857142,FL,76.39,69.44,12,Florida,20598139.0,5.3368205461945575,0.18240205375557747
21628.0,2020-04-14,571.0,Florida,609.0,72.0,1011.8571428571429,41.142857142857146,1063.357142857143,34.714285714285715,FL,76.39,69.44,12,Florida,20598139.0,4.91237166064926,0.19974065202131683
22511.0,2020-04-15,596.0,Florida,883.0,25.0,1007.8571428571429,41.0,1111.0714285714287,36.357142857142854,FL,76.39,69.44,12,Florida,20598139.0,4.892952430591632,0.19904710809068724
23343.0,2020-04-16,668.0,Florida,832.0,72.0,997.0,44.857142857142854,1023.9285714285714,36.0,FL,76.39,69.44,12,Florida,20598139.0,4.840243091863784,0.21777279421768564
24759.0,2020-04-17,725.0,Florida,1416.0,57.0,1032.5714285714287,47.857142857142854,1035.0714285714287,39.642857142857146,FL,76.39,69.44,12,Florida,20598139.0,5.012935530590549,0.23233721676090666
25492.0,2020-04-18,748.0,Florida,733.0,23.0,999.7142857142857,44.285714285714285,996.7857142857143,39.5,FL,76.39,69.44,12,Florida,20598139.0,4.853420426545746,0.21499861849516738
26314.0,2020-04-19,774.0,Florida,822.0,26.0,917.0,44.714285714285715,997.4285714285714,39.5,FL,76.39,69.44,12,Florida,20598139.0,4.451858490711224,0.2170792502870561
27059.0,2020-04-20,822.0,Florida,745.0,48.0,862.8571428571429,46.142857142857146,981.0714285714286,41.857142857142854,FL,76.39,69.44,12,Florida,20598139.0,4.189005341002616,0.22401468959335183
27869.0,2020-04-21,867.0,Florida,810.0,45.0,891.5714285714286,42.285714285714285,951.7142857142857,41.714285714285715,FL,76.39,69.44,12,Florida,20598139.0,4.328407671059161,0.20528900346635337
28309.0,2020-04-22,893.0,Florida,440.0,26.0,828.2857142857143,42.42857142857143,918.0714285714286,41.714285714285715,FL,76.39,69.44,12,Florida,20598139.0,4.02116770979026,0.20598254739698296
29648.0,2020-04-23,987.0,Florida,1339.0,94.0,900.7142857142857,45.57142857142857,948.8571428571429,45.214285714285715,FL,76.39,69.44,12,Florida,20598139.0,4.372794482619453,0.22124051387083352
30533.0,2020-04-24,1046.0,Florida,885.0,59.0,824.8571428571429,45.857142857142854,928.7142857142857,46.857142857142854,FL,76.39,69.44,12,Florida,20598139.0,4.00452265545515,0.22262760173209267
30839.0,2020-04-25,1055.0,Florida,306.0,9.0,763.8571428571429,43.857142857142854,881.7857142857143,44.07142857142857,FL,76.39,69.44,12,Florida,20598139.0,3.7083793970763224,0.21291798670327863
31532.0,2020-04-26,1075.0,Florida,693.0,20.0,745.4285714285714,43.0,831.2142857142857,43.857142857142854,FL,76.39,69.44,12,Florida,20598139.0,3.6189122300251078,0.20875672311950125
32138.0,2020-04-27,1088.0,Florida,606.0,13.0,725.5714285714286,38.0,794.2142857142857,42.07142857142857,FL,76.39,69.44,12,Florida,20598139.0,3.5225096236675975,0.1844826855474662
32848.0,2020-04-28,1171.0,Florida,710.0,83.0,711.2857142857143,43.42857142857143,801.4285714285714,42.857142857142854,FL,76.39,69.44,12,Florida,20598139.0,3.45315523060464,0.21083735491138997
33193.0,2020-04-29,1218.0,Florida,345.0,47.0,697.7142857142857,46.42857142857143,763.0,44.42857142857143,FL,76.39,69.44,12,Florida,20598139.0,3.38726855719483,0.22540177745461099
33690.0,2020-04-30,1268.0,Florida,497.0,50.0,577.4285714285714,40.142857142857146,739.0714285714286,42.857142857142854,FL,76.39,69.44,12,Florida,20598139.0,2.803304567604731,0.1948858445069098
34728.0,2020-05-01,1314.0,Florida,1038.0,46.0,599.2857142857143,38.285714285714285,712.0714285714286,42.07142857142857,FL,76.39,69.44,12,Florida,20598139.0,2.909416788991056,0.18586977340872535
35463.0,2020-05-02,1364.0,Florida,735.0,50.0,660.5714285714286,44.142857142857146,712.2142857142857,44.0,FL,76.39,69.44,12,Florida,20598139.0,3.206947135231142,0.21430507456453785
36078.0,2020-05-03,1379.0,Florida,615.0,15.0,649.4285714285714,43.42857142857143,697.4285714285714,43.214285714285715,FL,76.39,69.44,12,Florida,20598139.0,3.152850708642035,0.21083735491138997
36897.0,2020-05-04,1399.0,Florida,819.0,20.0,679.8571428571429,44.42857142857143,702.7142857142857,41.214285714285715,FL,71.76,65.97,12,Florida,20598139.0,3.300575565866134,0.21569216242579695
37439.0,2020-05-05,1471.0,Florida,542.0,72.0,655.8571428571429,42.857142857142854,683.5714285714286,43.142857142857146,FL,71.76,65.97,12,Florida,20598139.0,3.1840601855203663,0.20806317918887166
38002.0,2020-05-06,1539.0,Florida,563.0,68.0,687.0,45.857142857142854,692.3571428571429,46.142857142857146,FL,71.76,65.97,12,Florida,20598139.0,3.3352527623976127,0.22262760173209267
38828.0,2020-05-07,1600.0,Florida,826.0,61.0,734.0,47.42857142857143,655.7142857142857,43.785714285714285,FL,71.76,65.97,12,Florida,20598139.0,3.563428715574742,0.23025658496901796
39199.0,2020-05-08,1669.0,Florida,371.0,69.0,638.7142857142857,50.714285714285715,619.0,44.5,FL,71.76,65.97,12,Florida,20598139.0,3.100834913844817,0.24620809537349814
40001.0,2020-05-09,1715.0,Florida,802.0,46.0,648.2857142857143,50.142857142857146,654.4285714285714,47.142857142857146,FL,71.76,65.97,12,Florida,20598139.0,3.1473023571969985,0.24343391965097988
40596.0,2020-05-10,1721.0,Florida,595.0,6.0,645.4285714285714,48.857142857142854,647.4285714285714,46.142857142857146,FL,71.76,65.97,12,Florida,20598139.0,3.1334314785844075,0.2371920242753137
40982.0,2020-05-11,1735.0,Florida,386.0,14.0,583.5714285714286,48.0,631.7142857142857,46.214285714285715,FL,71.76,65.97,12,Florida,20598139.0,2.8331269566218023,0.23303076069153625
41923.0,2020-05-12,1779.0,Florida,941.0,44.0,640.5714285714286,44.0,648.2142857142857,43.42857142857143,FL,71.76,65.97,12,Florida,20598139.0,3.1098509849430016,0.21361153063390825
42402.0,2020-05-13,1827.0,Florida,479.0,48.0,628.5714285714286,41.142857142857146,657.7857142857143,43.5,FL,71.76,65.97,12,Florida,20598139.0,3.0515932947701176,0.19974065202131683
43210.0,2020-05-14,1875.0,Florida,808.0,48.0,626.0,39.285714285714285,680.0,43.357142857142854,FL,71.76,65.97,12,Florida,20598139.0,3.0391095040187857,0.19072458092313235
44138.0,2020-05-15,1917.0,Florida,928.0,42.0,705.5714285714286,35.42857142857143,672.1428571428571,43.07142857142857,FL,71.76,65.97,12,Florida,20598139.0,3.4254134733794572,0.1719988947961339
44811.0,2020-05-16,1964.0,Florida,673.0,47.0,687.1428571428571,35.57142857142857,667.7142857142857,42.857142857142854,FL,71.76,65.97,12,Florida,20598139.0,3.3359463063282426,0.17269243872676346
45588.0,2020-05-17,1973.0,Florida,777.0,9.0,713.1428571428571,36.0,679.2857142857143,42.42857142857143,FL,71.76,65.97,12,Florida,20598139.0,3.4621713017028246,0.17477307051865218
46442.0,2020-05-18,1997.0,Florida,854.0,24.0,780.0,37.42857142857143,681.7857142857143,42.714285714285715,FL,71.76,65.97,12,Florida,20598139.0,3.7867498612374644,0.18170850982494793
46944.0,2020-05-19,2052.0,Florida,502.0,55.0,717.2857142857143,39.0,678.9285714285714,41.5,FL,71.76,65.97,12,Florida,20598139.0,3.4822840756910822,0.1893374930618732
47471.0,2020-05-20,2096.0,Florida,527.0,44.0,724.1428571428571,38.42857142857143,676.3571428571429,39.785714285714285,FL,68.06,63.19,12,Florida,20598139.0,3.5155741843613013,0.1865633173393549
48675.0,2020-05-21,2144.0,Florida,1204.0,48.0,780.7142857142857,38.42857142857143,703.3571428571429,38.857142857142854,FL,68.06,63.19,12,Florida,20598139.0,3.790217580890612,0.1865633173393549
49451.0,2020-05-22,2190.0,Florida,776.0,46.0,759.0,39.0,732.2857142857143,37.214285714285715,FL,68.06,63.19,12,Florida,20598139.0,3.6847989034349173,0.1893374930618732
50127.0,2020-05-23,2233.0,Florida,676.0,43.0,759.4285714285714,38.42857142857143,723.2857142857143,37.0,FL,68.06,63.19,12,Florida,20598139.0,3.6868795352268062,0.1865633173393549
