county_name,state,standardized_date,# Infected,# Deaths,total_number_of_days,population,# Susceptible
Albany County,NY,2020-03-13,2.0,0.0,31,304204,304202.0
Albany County,NY,2020-03-14,5.0,0.0,31,304204,304199.0
Albany County,NY,2020-03-15,8.0,0.0,31,304204,304196.0
Albany County,NY,2020-03-16,12.0,0.0,31,304204,304192.0
Albany County,NY,2020-03-17,23.0,0.0,31,304204,304181.0
Albany County,NY,2020-03-18,36.0,0.0,31,304204,304168.0
Albany County,NY,2020-03-19,43.0,0.0,31,304204,304161.0
Albany County,NY,2020-03-20,61.0,0.0,31,304204,304143.0
Albany County,NY,2020-03-21,123.0,0.0,31,304204,304081.0
Albany County,NY,2020-03-22,123.0,0.0,31,304204,304081.0
Albany County,NY,2020-03-23,127.0,0.0,31,304204,304077.0
Albany County,NY,2020-03-24,146.0,0.0,31,304204,304058.0
Albany County,NY,2020-03-25,152.0,0.0,31,304204,304052.0
Albany County,NY,2020-03-26,171.0,0.0,31,304204,304033.0
Albany County,NY,2020-03-27,187.0,0.0,31,304204,304017.0
Albany County,NY,2020-03-28,195.0,0.0,31,304204,304009.0
Albany County,NY,2020-03-29,205.0,1.0,31,304204,303999.0
Albany County,NY,2020-03-30,217.0,1.0,31,304204,303987.0
Albany County,NY,2020-03-31,226.0,1.0,31,304204,303978.0
Albany County,NY,2020-04-01,240.0,2.0,31,304204,303964.0
Albany County,NY,2020-04-02,253.0,2.0,31,304204,303951.0
Albany County,NY,2020-04-03,267.0,4.0,31,304204,303937.0
Albany County,NY,2020-04-04,293.0,6.0,31,304204,303911.0
Albany County,NY,2020-04-05,305.0,8.0,31,304204,303899.0
Albany County,NY,2020-04-06,319.0,9.0,31,304204,303885.0
Albany County,NY,2020-04-07,333.0,9.0,31,304204,303871.0
Albany County,NY,2020-04-08,342.0,9.0,31,304204,303862.0
Albany County,NY,2020-04-09,379.0,12.0,31,304204,303825.0
Albany County,NY,2020-04-10,426.0,14.0,31,304204,303778.0
Albany County,NY,2020-04-11,446.0,16.0,31,304204,303758.0
Albany County,NY,2020-04-12,478.0,16.0,31,304204,303726.0
Albany County,NY,2020-04-13,499.0,17.0,31,304204,303705.0
Allegany County,NY,2020-03-16,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-17,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-18,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-19,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-20,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-21,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-22,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-23,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-24,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-25,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-26,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-27,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-28,2.0,0.0,28,48946,48944.0
Allegany County,NY,2020-03-29,6.0,0.0,28,48946,48940.0
Allegany County,NY,2020-03-30,7.0,1.0,28,48946,48939.0
Allegany County,NY,2020-03-31,7.0,1.0,28,48946,48939.0
Allegany County,NY,2020-04-01,9.0,1.0,28,48946,48937.0
Allegany County,NY,2020-04-02,12.0,1.0,28,48946,48934.0
Allegany County,NY,2020-04-03,14.0,1.0,28,48946,48932.0
Allegany County,NY,2020-04-04,16.0,1.0,28,48946,48930.0
Allegany County,NY,2020-04-05,16.0,1.0,28,48946,48930.0
Allegany County,NY,2020-04-06,17.0,1.0,28,48946,48929.0
Allegany County,NY,2020-04-07,17.0,1.0,28,48946,48929.0
Allegany County,NY,2020-04-08,21.0,1.0,28,48946,48925.0
Allegany County,NY,2020-04-09,22.0,1.0,28,48946,48924.0
Allegany County,NY,2020-04-10,26.0,1.0,28,48946,48920.0
Allegany County,NY,2020-04-11,26.0,1.0,28,48946,48920.0
Allegany County,NY,2020-04-12,26.0,1.0,28,48946,48920.0
Allegany County,NY,2020-04-13,26.0,1.0,28,48946,48920.0
Atlantic County,NJ,2020-03-18,3.0,0.0,26,274549,274546.0
Atlantic County,NJ,2020-03-19,3.0,0.0,26,274549,274546.0
Atlantic County,NJ,2020-03-20,3.0,0.0,26,274549,274546.0
Atlantic County,NJ,2020-03-21,4.0,0.0,26,274549,274545.0
Atlantic County,NJ,2020-03-22,5.0,0.0,26,274549,274544.0
Atlantic County,NJ,2020-03-23,6.0,0.0,26,274549,274543.0
Atlantic County,NJ,2020-03-24,6.0,0.0,26,274549,274543.0
Atlantic County,NJ,2020-03-25,9.0,0.0,26,274549,274540.0
Atlantic County,NJ,2020-03-26,10.0,0.0,26,274549,274539.0
Atlantic County,NJ,2020-03-27,14.0,0.0,26,274549,274535.0
Atlantic County,NJ,2020-03-28,17.0,0.0,26,274549,274532.0
Atlantic County,NJ,2020-03-29,24.0,0.0,26,274549,274525.0
Atlantic County,NJ,2020-03-30,29.0,0.0,26,274549,274520.0
Atlantic County,NJ,2020-03-31,31.0,0.0,26,274549,274518.0
Atlantic County,NJ,2020-04-01,40.0,0.0,26,274549,274509.0
Atlantic County,NJ,2020-04-02,50.0,1.0,26,274549,274499.0
Atlantic County,NJ,2020-04-03,72.0,1.0,26,274549,274477.0
Atlantic County,NJ,2020-04-04,98.0,1.0,26,274549,274451.0
Atlantic County,NJ,2020-04-05,121.0,1.0,26,274549,274428.0
Atlantic County,NJ,2020-04-06,132.0,1.0,26,274549,274417.0
Atlantic County,NJ,2020-04-07,144.0,4.0,26,274549,274405.0
Atlantic County,NJ,2020-04-08,168.0,4.0,26,274549,274381.0
Atlantic County,NJ,2020-04-09,191.0,4.0,26,274549,274358.0
Atlantic County,NJ,2020-04-10,211.0,6.0,26,274549,274338.0
Atlantic County,NJ,2020-04-11,230.0,7.0,26,274549,274319.0
Atlantic County,NJ,2020-04-12,253.0,8.0,26,274549,274296.0
Atlantic County,NJ,2020-04-13,267.0,8.0,26,274549,274282.0
Bergen County,NJ,2020-03-05,2.0,0.0,39,905116,905114.0
Bergen County,NJ,2020-03-06,2.0,0.0,39,905116,905114.0
Bergen County,NJ,2020-03-07,4.0,0.0,39,905116,905112.0
Bergen County,NJ,2020-03-08,4.0,0.0,39,905116,905112.0
Bergen County,NJ,2020-03-09,7.0,1.0,39,905116,905109.0
Bergen County,NJ,2020-03-10,7.0,1.0,39,905116,905109.0
Bergen County,NJ,2020-03-11,7.0,1.0,39,905116,905109.0
Bergen County,NJ,2020-03-12,13.0,1.0,39,905116,905103.0
Bergen County,NJ,2020-03-13,17.0,1.0,39,905116,905099.0
Bergen County,NJ,2020-03-14,28.0,1.0,39,905116,905088.0
Bergen County,NJ,2020-03-15,29.0,1.0,39,905116,905087.0
Bergen County,NJ,2020-03-16,61.0,2.0,39,905116,905055.0
Bergen County,NJ,2020-03-17,84.0,2.0,39,905116,905032.0
Bergen County,NJ,2020-03-18,114.0,2.0,39,905116,905002.0
Bergen County,NJ,2020-03-19,195.0,3.0,39,905116,904921.0
Bergen County,NJ,2020-03-20,249.0,4.0,39,905116,904867.0
Bergen County,NJ,2020-03-21,363.0,6.0,39,905116,904753.0
Bergen County,NJ,2020-03-22,457.0,7.0,39,905116,904659.0
Bergen County,NJ,2020-03-23,609.0,9.0,39,905116,904507.0
Bergen County,NJ,2020-03-24,701.0,14.0,39,905116,904415.0
Bergen County,NJ,2020-03-25,819.0,14.0,39,905116,904297.0
Bergen County,NJ,2020-03-26,1206.0,17.0,39,905116,903910.0
Bergen County,NJ,2020-03-27,1505.0,24.0,39,905116,903611.0
Bergen County,NJ,2020-03-28,1838.0,32.0,39,905116,903278.0
Bergen County,NJ,2020-03-29,2169.0,32.0,39,905116,902947.0
Bergen County,NJ,2020-03-30,2482.0,32.0,39,905116,902634.0
Bergen County,NJ,2020-03-31,2909.0,45.0,39,905116,902207.0
Bergen County,NJ,2020-04-01,3494.0,75.0,39,905116,901622.0
Bergen County,NJ,2020-04-02,4099.0,120.0,39,905116,901017.0
Bergen County,NJ,2020-04-03,4866.0,132.0,39,905116,900250.0
Bergen County,NJ,2020-04-04,5760.0,179.0,39,905116,899356.0
Bergen County,NJ,2020-04-05,6187.0,189.0,39,905116,898929.0
Bergen County,NJ,2020-04-06,6862.0,200.0,39,905116,898254.0
Bergen County,NJ,2020-04-07,7533.0,263.0,39,905116,897583.0
Bergen County,NJ,2020-04-08,7874.0,314.0,39,905116,897242.0
Bergen County,NJ,2020-04-09,8343.0,345.0,39,905116,896773.0
Bergen County,NJ,2020-04-10,8928.0,390.0,39,905116,896188.0
Bergen County,NJ,2020-04-11,9362.0,435.0,39,905116,895754.0
Bergen County,NJ,2020-04-12,9784.0,453.0,39,905116,895332.0
Bergen County,NJ,2020-04-13,10092.0,453.0,39,905116,895024.0
Bronx County,NY,2020-03-09,2.0,0.0,35,1385108,1385106.0
Bronx County,NY,2020-03-10,3.0,0.0,35,1385108,1385105.0
Bronx County,NY,2020-03-11,3.0,0.0,35,1385108,1385105.0
Bronx County,NY,2020-03-12,10.0,0.0,35,1385108,1385098.0
Bronx County,NY,2020-03-13,13.0,0.0,35,1385108,1385095.0
Bronx County,NY,2020-03-14,13.0,0.0,35,1385108,1385095.0
Bronx County,NY,2020-03-15,21.0,0.0,35,1385108,1385087.0
Bronx County,NY,2020-03-16,34.0,1.0,35,1385108,1385074.0
Bronx County,NY,2020-03-17,96.0,1.0,35,1385108,1385012.0
Bronx County,NY,2020-03-18,303.0,1.0,35,1385108,1384805.0
Bronx County,NY,2020-03-19,496.0,1.0,35,1385108,1384612.0
Bronx County,NY,2020-03-20,667.0,1.0,35,1385108,1384441.0
Bronx County,NY,2020-03-21,1071.0,0.0,35,1385108,1384037.0
Bronx County,NY,2020-03-22,1411.0,14.0,35,1385108,1383697.0
Bronx County,NY,2020-03-23,1829.0,28.0,35,1385108,1383279.0
Bronx County,NY,2020-03-24,2328.0,44.0,35,1385108,1382780.0
Bronx County,NY,2020-03-25,3542.0,60.0,35,1385108,1381566.0
Bronx County,NY,2020-03-26,4243.0,79.0,35,1385108,1380865.0
Bronx County,NY,2020-03-27,4655.0,101.0,35,1385108,1380453.0
Bronx County,NY,2020-03-28,5752.0,152.0,35,1385108,1379356.0
Bronx County,NY,2020-03-29,6250.0,188.0,35,1385108,1378858.0
Bronx County,NY,2020-03-30,6925.0,215.0,35,1385108,1378183.0
Bronx County,NY,2020-03-31,7814.0,262.0,35,1385108,1377294.0
Bronx County,NY,2020-04-01,8607.0,360.0,35,1385108,1376501.0
Bronx County,NY,2020-04-02,9343.0,421.0,35,1385108,1375765.0
Bronx County,NY,2020-04-03,11086.0,480.0,35,1385108,1374022.0
Bronx County,NY,2020-04-04,12315.0,576.0,35,1385108,1372793.0
Bronx County,NY,2020-04-05,13368.0,627.0,35,1385108,1371740.0
Bronx County,NY,2020-04-06,14327.0,709.0,35,1385108,1370781.0
Bronx County,NY,2020-04-07,15348.0,902.0,35,1385108,1369760.0
Bronx County,NY,2020-04-08,16626.0,1001.0,35,1385108,1368482.0
Bronx County,NY,2020-04-09,17792.0,1046.0,35,1385108,1367316.0
Bronx County,NY,2020-04-10,19160.0,1241.0,35,1385108,1365948.0
Bronx County,NY,2020-04-11,20477.0,1308.0,35,1385108,1364631.0
Bronx County,NY,2020-04-12,21441.0,1400.0,35,1385108,1363667.0
Bronx County,NY,2020-04-13,22205.0,1434.0,35,1385108,1362903.0
Broome County,NY,2020-03-19,2.0,0.0,25,200600,200598.0
Broome County,NY,2020-03-20,2.0,0.0,25,200600,200598.0
Broome County,NY,2020-03-21,2.0,1.0,25,200600,200598.0
Broome County,NY,2020-03-22,3.0,1.0,25,200600,200597.0
Broome County,NY,2020-03-23,7.0,1.0,25,200600,200593.0
Broome County,NY,2020-03-24,9.0,1.0,25,200600,200591.0
Broome County,NY,2020-03-25,11.0,1.0,25,200600,200589.0
Broome County,NY,2020-03-26,16.0,2.0,25,200600,200584.0
Broome County,NY,2020-03-27,18.0,2.0,25,200600,200582.0
Broome County,NY,2020-03-28,23.0,3.0,25,200600,200577.0
Broome County,NY,2020-03-29,29.0,3.0,25,200600,200571.0
Broome County,NY,2020-03-30,35.0,3.0,25,200600,200565.0
Broome County,NY,2020-03-31,38.0,3.0,25,200600,200562.0
Broome County,NY,2020-04-01,42.0,4.0,25,200600,200558.0
Broome County,NY,2020-04-02,46.0,4.0,25,200600,200554.0
Broome County,NY,2020-04-03,56.0,4.0,25,200600,200544.0
Broome County,NY,2020-04-04,65.0,4.0,25,200600,200535.0
Broome County,NY,2020-04-05,71.0,4.0,25,200600,200529.0
Broome County,NY,2020-04-06,76.0,4.0,25,200600,200524.0
Broome County,NY,2020-04-07,86.0,4.0,25,200600,200514.0
Broome County,NY,2020-04-08,88.0,5.0,25,200600,200512.0
Broome County,NY,2020-04-09,105.0,6.0,25,200600,200495.0
Broome County,NY,2020-04-10,112.0,6.0,25,200600,200488.0
Broome County,NY,2020-04-11,117.0,6.0,25,200600,200483.0
Broome County,NY,2020-04-12,126.0,6.0,25,200600,200474.0
Broome County,NY,2020-04-13,133.0,6.0,25,200600,200467.0
Burlington County,NJ,2020-03-09,2.0,0.0,35,448734,448732.0
Burlington County,NJ,2020-03-10,2.0,0.0,35,448734,448732.0
Burlington County,NJ,2020-03-11,2.0,0.0,35,448734,448732.0
Burlington County,NJ,2020-03-12,2.0,0.0,35,448734,448732.0
Burlington County,NJ,2020-03-13,3.0,0.0,35,448734,448731.0
Burlington County,NJ,2020-03-14,3.0,0.0,35,448734,448731.0
Burlington County,NJ,2020-03-15,4.0,0.0,35,448734,448730.0
Burlington County,NJ,2020-03-16,5.0,0.0,35,448734,448729.0
Burlington County,NJ,2020-03-17,5.0,0.0,35,448734,448729.0
Burlington County,NJ,2020-03-18,10.0,0.0,35,448734,448724.0
Burlington County,NJ,2020-03-19,14.0,0.0,35,448734,448720.0
Burlington County,NJ,2020-03-20,17.0,0.0,35,448734,448717.0
Burlington County,NJ,2020-03-21,21.0,0.0,35,448734,448713.0
Burlington County,NJ,2020-03-22,26.0,0.0,35,448734,448708.0
Burlington County,NJ,2020-03-23,40.0,0.0,35,448734,448694.0
Burlington County,NJ,2020-03-24,42.0,0.0,35,448734,448692.0
Burlington County,NJ,2020-03-25,48.0,0.0,35,448734,448686.0
Burlington County,NJ,2020-03-26,64.0,2.0,35,448734,448670.0
Burlington County,NJ,2020-03-27,88.0,2.0,35,448734,448646.0
Burlington County,NJ,2020-03-28,115.0,3.0,35,448734,448619.0
Burlington County,NJ,2020-03-29,142.0,3.0,35,448734,448592.0
Burlington County,NJ,2020-03-30,178.0,3.0,35,448734,448556.0
Burlington County,NJ,2020-03-31,202.0,3.0,35,448734,448532.0
Burlington County,NJ,2020-04-01,255.0,5.0,35,448734,448479.0
Burlington County,NJ,2020-04-02,294.0,8.0,35,448734,448440.0
Burlington County,NJ,2020-04-03,367.0,9.0,35,448734,448367.0
Burlington County,NJ,2020-04-04,469.0,10.0,35,448734,448265.0
Burlington County,NJ,2020-04-05,547.0,11.0,35,448734,448187.0
Burlington County,NJ,2020-04-06,646.0,11.0,35,448734,448088.0
Burlington County,NJ,2020-04-07,733.0,13.0,35,448734,448001.0
Burlington County,NJ,2020-04-08,801.0,17.0,35,448734,447933.0
Burlington County,NJ,2020-04-09,883.0,21.0,35,448734,447851.0
Burlington County,NJ,2020-04-10,954.0,22.0,35,448734,447780.0
Burlington County,NJ,2020-04-11,1031.0,22.0,35,448734,447703.0
Burlington County,NJ,2020-04-12,1095.0,23.0,35,448734,447639.0
Burlington County,NJ,2020-04-13,1155.0,23.0,35,448734,447579.0
Camden County,NJ,2020-03-14,2.0,0.0,30,513657,513655.0
Camden County,NJ,2020-03-15,2.0,0.0,30,513657,513655.0
Camden County,NJ,2020-03-16,3.0,0.0,30,513657,513654.0
Camden County,NJ,2020-03-17,3.0,0.0,30,513657,513654.0
Camden County,NJ,2020-03-18,8.0,0.0,30,513657,513649.0
Camden County,NJ,2020-03-19,13.0,0.0,30,513657,513644.0
Camden County,NJ,2020-03-20,11.0,0.0,30,513657,513646.0
Camden County,NJ,2020-03-21,15.0,0.0,30,513657,513642.0
Camden County,NJ,2020-03-22,22.0,0.0,30,513657,513635.0
Camden County,NJ,2020-03-23,33.0,0.0,30,513657,513624.0
Camden County,NJ,2020-03-24,51.0,1.0,30,513657,513606.0
Camden County,NJ,2020-03-25,61.0,1.0,30,513657,513596.0
Camden County,NJ,2020-03-26,73.0,1.0,30,513657,513584.0
Camden County,NJ,2020-03-27,95.0,1.0,30,513657,513562.0
Camden County,NJ,2020-03-28,123.0,1.0,30,513657,513534.0
Camden County,NJ,2020-03-29,163.0,1.0,30,513657,513494.0
Camden County,NJ,2020-03-30,200.0,3.0,30,513657,513457.0
Camden County,NJ,2020-03-31,228.0,3.0,30,513657,513429.0
Camden County,NJ,2020-04-01,289.0,3.0,30,513657,513368.0
Camden County,NJ,2020-04-02,343.0,6.0,30,513657,513314.0
Camden County,NJ,2020-04-03,406.0,7.0,30,513657,513251.0
Camden County,NJ,2020-04-04,481.0,8.0,30,513657,513176.0
Camden County,NJ,2020-04-05,556.0,8.0,30,513657,513101.0
Camden County,NJ,2020-04-06,646.0,8.0,30,513657,513011.0
Camden County,NJ,2020-04-07,736.0,12.0,30,513657,512921.0
Camden County,NJ,2020-04-08,838.0,22.0,30,513657,512819.0
Camden County,NJ,2020-04-09,990.0,23.0,30,513657,512667.0
Camden County,NJ,2020-04-10,1072.0,29.0,30,513657,512585.0
Camden County,NJ,2020-04-11,1180.0,29.0,30,513657,512477.0
Camden County,NJ,2020-04-12,1270.0,32.0,30,513657,512387.0
Camden County,NJ,2020-04-13,1401.0,32.0,30,513657,512256.0
Cape May County,NJ,2020-03-21,2.0,0.0,23,97265,97263.0
Cape May County,NJ,2020-03-22,2.0,0.0,23,97265,97263.0
Cape May County,NJ,2020-03-23,2.0,0.0,23,97265,97263.0
Cape May County,NJ,2020-03-24,3.0,0.0,23,97265,97262.0
Cape May County,NJ,2020-03-25,4.0,0.0,23,97265,97261.0
Cape May County,NJ,2020-03-26,6.0,0.0,23,97265,97259.0
Cape May County,NJ,2020-03-27,7.0,0.0,23,97265,97258.0
Cape May County,NJ,2020-03-28,7.0,0.0,23,97265,97258.0
Cape May County,NJ,2020-03-29,9.0,0.0,23,97265,97256.0
Cape May County,NJ,2020-03-30,9.0,0.0,23,97265,97256.0
Cape May County,NJ,2020-03-31,12.0,0.0,23,97265,97253.0
Cape May County,NJ,2020-04-01,22.0,0.0,23,97265,97243.0
Cape May County,NJ,2020-04-02,34.0,0.0,23,97265,97231.0
Cape May County,NJ,2020-04-03,44.0,0.0,23,97265,97221.0
Cape May County,NJ,2020-04-04,50.0,0.0,23,97265,97215.0
Cape May County,NJ,2020-04-05,77.0,2.0,23,97265,97188.0
Cape May County,NJ,2020-04-06,85.0,2.0,23,97265,97180.0
Cape May County,NJ,2020-04-07,94.0,2.0,23,97265,97171.0
Cape May County,NJ,2020-04-08,100.0,3.0,23,97265,97165.0
Cape May County,NJ,2020-04-09,109.0,3.0,23,97265,97156.0
Cape May County,NJ,2020-04-10,116.0,5.0,23,97265,97149.0
Cape May County,NJ,2020-04-11,129.0,5.0,23,97265,97136.0
Cape May County,NJ,2020-04-12,145.0,9.0,23,97265,97120.0
Cape May County,NJ,2020-04-13,164.0,9.0,23,97265,97101.0
Cattaraugus County,NY,2020-03-29,4.0,0.0,15,80317,80313.0
Cattaraugus County,NY,2020-03-30,6.0,0.0,15,80317,80311.0
Cattaraugus County,NY,2020-03-31,6.0,0.0,15,80317,80311.0
Cattaraugus County,NY,2020-04-01,7.0,0.0,15,80317,80310.0
Cattaraugus County,NY,2020-04-02,8.0,0.0,15,80317,80309.0
Cattaraugus County,NY,2020-04-03,9.0,0.0,15,80317,80308.0
Cattaraugus County,NY,2020-04-04,9.0,0.0,15,80317,80308.0
Cattaraugus County,NY,2020-04-05,10.0,0.0,15,80317,80307.0
Cattaraugus County,NY,2020-04-06,12.0,0.0,15,80317,80305.0
Cattaraugus County,NY,2020-04-07,13.0,0.0,15,80317,80304.0
Cattaraugus County,NY,2020-04-08,15.0,0.0,15,80317,80302.0
Cattaraugus County,NY,2020-04-09,17.0,0.0,15,80317,80300.0
Cattaraugus County,NY,2020-04-10,18.0,0.0,15,80317,80299.0
Cattaraugus County,NY,2020-04-11,19.0,0.0,15,80317,80298.0
Cattaraugus County,NY,2020-04-12,28.0,0.0,15,80317,80289.0
Cattaraugus County,NY,2020-04-13,28.0,0.0,15,80317,80289.0
Cayuga County,NY,2020-03-23,2.0,0.0,21,80026,80024.0
Cayuga County,NY,2020-03-24,2.0,0.0,21,80026,80024.0
Cayuga County,NY,2020-03-25,2.0,0.0,21,80026,80024.0
Cayuga County,NY,2020-03-26,2.0,0.0,21,80026,80024.0
Cayuga County,NY,2020-03-27,2.0,0.0,21,80026,80024.0
Cayuga County,NY,2020-03-28,2.0,0.0,21,80026,80024.0
Cayuga County,NY,2020-03-29,2.0,0.0,21,80026,80024.0
Cayuga County,NY,2020-03-30,3.0,0.0,21,80026,80023.0
Cayuga County,NY,2020-03-31,3.0,0.0,21,80026,80023.0
Cayuga County,NY,2020-04-01,3.0,0.0,21,80026,80023.0
Cayuga County,NY,2020-04-02,4.0,0.0,21,80026,80022.0
Cayuga County,NY,2020-04-03,6.0,0.0,21,80026,80020.0
Cayuga County,NY,2020-04-04,7.0,0.0,21,80026,80019.0
Cayuga County,NY,2020-04-05,8.0,0.0,21,80026,80018.0
Cayuga County,NY,2020-04-06,11.0,0.0,21,80026,80015.0
Cayuga County,NY,2020-04-07,14.0,1.0,21,80026,80012.0
Cayuga County,NY,2020-04-08,14.0,1.0,21,80026,80012.0
Cayuga County,NY,2020-04-09,16.0,1.0,21,80026,80010.0
Cayuga County,NY,2020-04-10,27.0,2.0,21,80026,79999.0
Cayuga County,NY,2020-04-11,28.0,2.0,21,80026,79998.0
Cayuga County,NY,2020-04-12,29.0,2.0,21,80026,79997.0
Cayuga County,NY,2020-04-13,30.0,2.0,21,80026,79996.0
Chautauqua County,NY,2020-03-28,5.0,0.0,16,134905,134900.0
Chautauqua County,NY,2020-03-29,5.0,0.0,16,134905,134900.0
Chautauqua County,NY,2020-03-30,5.0,1.0,16,134905,134900.0
Chautauqua County,NY,2020-03-31,6.0,1.0,16,134905,134899.0
Chautauqua County,NY,2020-04-01,6.0,1.0,16,134905,134899.0
Chautauqua County,NY,2020-04-02,8.0,1.0,16,134905,134897.0
Chautauqua County,NY,2020-04-03,9.0,1.0,16,134905,134896.0
Chautauqua County,NY,2020-04-04,10.0,1.0,16,134905,134895.0
Chautauqua County,NY,2020-04-05,11.0,1.0,16,134905,134894.0
Chautauqua County,NY,2020-04-06,15.0,1.0,16,134905,134890.0
Chautauqua County,NY,2020-04-07,16.0,1.0,16,134905,134889.0
Chautauqua County,NY,2020-04-08,17.0,1.0,16,134905,134888.0
Chautauqua County,NY,2020-04-09,18.0,1.0,16,134905,134887.0
Chautauqua County,NY,2020-04-10,20.0,1.0,16,134905,134885.0
Chautauqua County,NY,2020-04-11,21.0,1.0,16,134905,134884.0
Chautauqua County,NY,2020-04-12,22.0,1.0,16,134905,134883.0
Chautauqua County,NY,2020-04-13,23.0,1.0,16,134905,134882.0
Chemung County,NY,2020-03-26,7.0,0.0,18,88830,88823.0
Chemung County,NY,2020-03-27,11.0,0.0,18,88830,88819.0
Chemung County,NY,2020-03-28,12.0,0.0,18,88830,88818.0
Chemung County,NY,2020-03-29,15.0,0.0,18,88830,88815.0
Chemung County,NY,2020-03-30,15.0,0.0,18,88830,88815.0
Chemung County,NY,2020-03-31,20.0,0.0,18,88830,88810.0
Chemung County,NY,2020-04-01,22.0,0.0,18,88830,88808.0
Chemung County,NY,2020-04-02,22.0,0.0,18,88830,88808.0
Chemung County,NY,2020-04-03,35.0,0.0,18,88830,88795.0
Chemung County,NY,2020-04-04,36.0,0.0,18,88830,88794.0
Chemung County,NY,2020-04-05,38.0,0.0,18,88830,88792.0
Chemung County,NY,2020-04-06,47.0,0.0,18,88830,88783.0
Chemung County,NY,2020-04-07,49.0,0.0,18,88830,88781.0
Chemung County,NY,2020-04-08,55.0,1.0,18,88830,88775.0
Chemung County,NY,2020-04-09,59.0,2.0,18,88830,88771.0
Chemung County,NY,2020-04-10,59.0,2.0,18,88830,88771.0
Chemung County,NY,2020-04-11,60.0,2.0,18,88830,88770.0
Chemung County,NY,2020-04-12,60.0,2.0,18,88830,88770.0
Chemung County,NY,2020-04-13,60.0,2.0,18,88830,88770.0
Chenango County,NY,2020-03-19,2.0,0.0,25,50477,50475.0
Chenango County,NY,2020-03-20,2.0,0.0,25,50477,50475.0
Chenango County,NY,2020-03-21,2.0,0.0,25,50477,50475.0
Chenango County,NY,2020-03-22,3.0,0.0,25,50477,50474.0
Chenango County,NY,2020-03-23,3.0,0.0,25,50477,50474.0
Chenango County,NY,2020-03-24,3.0,0.0,25,50477,50474.0
Chenango County,NY,2020-03-25,3.0,0.0,25,50477,50474.0
Chenango County,NY,2020-03-26,3.0,0.0,25,50477,50474.0
Chenango County,NY,2020-03-27,4.0,0.0,25,50477,50473.0
Chenango County,NY,2020-03-28,8.0,0.0,25,50477,50469.0
Chenango County,NY,2020-03-29,15.0,0.0,25,50477,50462.0
Chenango County,NY,2020-03-30,17.0,0.0,25,50477,50460.0
Chenango County,NY,2020-03-31,19.0,0.0,25,50477,50458.0
Chenango County,NY,2020-04-01,26.0,0.0,25,50477,50451.0
Chenango County,NY,2020-04-02,28.0,0.0,25,50477,50449.0
Chenango County,NY,2020-04-03,32.0,0.0,25,50477,50445.0
Chenango County,NY,2020-04-04,39.0,0.0,25,50477,50438.0
Chenango County,NY,2020-04-05,43.0,0.0,25,50477,50434.0
Chenango County,NY,2020-04-06,46.0,0.0,25,50477,50431.0
Chenango County,NY,2020-04-07,51.0,0.0,25,50477,50426.0
Chenango County,NY,2020-04-08,53.0,0.0,25,50477,50424.0
Chenango County,NY,2020-04-09,55.0,0.0,25,50477,50422.0
Chenango County,NY,2020-04-10,60.0,0.0,25,50477,50417.0
Chenango County,NY,2020-04-11,61.0,0.0,25,50477,50416.0
Chenango County,NY,2020-04-12,63.0,0.0,25,50477,50414.0
Chenango County,NY,2020-04-13,65.0,0.0,25,50477,50412.0
Clinton County,NY,2020-03-19,2.0,0.0,25,82128,82126.0
Clinton County,NY,2020-03-20,2.0,0.0,25,82128,82126.0
Clinton County,NY,2020-03-21,2.0,0.0,25,82128,82126.0
Clinton County,NY,2020-03-22,4.0,0.0,25,82128,82124.0
Clinton County,NY,2020-03-23,6.0,0.0,25,82128,82122.0
Clinton County,NY,2020-03-24,8.0,0.0,25,82128,82120.0
Clinton County,NY,2020-03-25,10.0,0.0,25,82128,82118.0
Clinton County,NY,2020-03-26,11.0,0.0,25,82128,82117.0
Clinton County,NY,2020-03-27,11.0,0.0,25,82128,82117.0
Clinton County,NY,2020-03-28,12.0,0.0,25,82128,82116.0
Clinton County,NY,2020-03-29,13.0,0.0,25,82128,82115.0
Clinton County,NY,2020-03-30,17.0,0.0,25,82128,82111.0
Clinton County,NY,2020-03-31,21.0,0.0,25,82128,82107.0
Clinton County,NY,2020-04-01,25.0,0.0,25,82128,82103.0
Clinton County,NY,2020-04-02,25.0,0.0,25,82128,82103.0
Clinton County,NY,2020-04-03,30.0,0.0,25,82128,82098.0
Clinton County,NY,2020-04-04,31.0,0.0,25,82128,82097.0
Clinton County,NY,2020-04-05,33.0,0.0,25,82128,82095.0
Clinton County,NY,2020-04-06,36.0,0.0,25,82128,82092.0
