,Date,Province/State,Confirmed,Deaths,new_confirmed,new_deaths,new_confirmed_avg,new_deaths_avg
10753,2020-10-13,Pennsylvania,179651,8361,1832,14,1346.7142857142858,19.714285714285715
10754,2020-10-14,Pennsylvania,180935,8391,1284,30,1344.0,20.571428571428573
10755,2020-10-15,Pennsylvania,182486,8413,1551,22,1362.5714285714287,20.714285714285715
10756,2020-10-16,Pennsylvania,184165,8434,1679,21,1405.142857142857,20.285714285714285
10757,2020-10-17,Pennsylvania,185668,8442,1503,8,1410.142857142857,16.857142857142858
10758,2020-10-18,Pennsylvania,186754,8465,1086,23,1424.7142857142858,19.285714285714285
10759,2020-10-19,Pennsylvania,188381,8475,1627,10,1508.857142857143,18.285714285714285
10760,2020-10-20,Pennsylvania,189970,8516,1589,41,1474.142857142857,22.142857142857142
10761,2020-10-21,Pennsylvania,191333,8546,1363,30,1485.4285714285713,22.142857142857142
10762,2020-10-22,Pennsylvania,193401,8574,2068,28,1559.2857142857142,23.0
10763,2020-10-23,Pennsylvania,195655,8608,2254,34,1641.4285714285713,24.857142857142858
10764,2020-01-22,Rhode Island,0,0,0,0,,
10765,2020-01-23,Rhode Island,0,0,0,0,,
10766,2020-01-24,Rhode Island,0,0,0,0,,
10767,2020-01-25,Rhode Island,0,0,0,0,,
10768,2020-01-26,Rhode Island,0,0,0,0,,
10769,2020-01-27,Rhode Island,0,0,0,0,,
10770,2020-01-28,Rhode Island,0,0,0,0,0.0,0.0
10771,2020-01-29,Rhode Island,0,0,0,0,0.0,0.0
10772,2020-01-30,Rhode Island,0,0,0,0,0.0,0.0
10773,2020-01-31,Rhode Island,0,0,0,0,0.0,0.0
10774,2020-02-01,Rhode Island,0,0,0,0,0.0,0.0
10775,2020-02-02,Rhode Island,0,0,0,0,0.0,0.0
10776,2020-02-03,Rhode Island,0,0,0,0,0.0,0.0
10777,2020-02-04,Rhode Island,0,0,0,0,0.0,0.0
10778,2020-02-05,Rhode Island,0,0,0,0,0.0,0.0
10779,2020-02-06,Rhode Island,0,0,0,0,0.0,0.0
10780,2020-02-07,Rhode Island,0,0,0,0,0.0,0.0
10781,2020-02-08,Rhode Island,0,0,0,0,0.0,0.0
10782,2020-02-09,Rhode Island,0,0,0,0,0.0,0.0
10783,2020-02-10,Rhode Island,0,0,0,0,0.0,0.0
10784,2020-02-11,Rhode Island,0,0,0,0,0.0,0.0
10785,2020-02-12,Rhode Island,0,0,0,0,0.0,0.0
10786,2020-02-13,Rhode Island,0,0,0,0,0.0,0.0
10787,2020-02-14,Rhode Island,0,0,0,0,0.0,0.0
10788,2020-02-15,Rhode Island,0,0,0,0,0.0,0.0
10789,2020-02-16,Rhode Island,0,0,0,0,0.0,0.0
10790,2020-02-17,Rhode Island,0,0,0,0,0.0,0.0
10791,2020-02-18,Rhode Island,0,0,0,0,0.0,0.0
10792,2020-02-19,Rhode Island,0,0,0,0,0.0,0.0
10793,2020-02-20,Rhode Island,0,0,0,0,0.0,0.0
10794,2020-02-21,Rhode Island,0,0,0,0,0.0,0.0
10795,2020-02-22,Rhode Island,0,0,0,0,0.0,0.0
10796,2020-02-23,Rhode Island,0,0,0,0,0.0,0.0
10797,2020-02-24,Rhode Island,0,0,0,0,0.0,0.0
10798,2020-02-25,Rhode Island,0,0,0,0,0.0,0.0
10799,2020-02-26,Rhode Island,0,0,0,0,0.0,0.0
10800,2020-02-27,Rhode Island,0,0,0,0,0.0,0.0
10801,2020-02-28,Rhode Island,0,0,0,0,0.0,0.0
10802,2020-02-29,Rhode Island,0,0,0,0,0.0,0.0
10803,2020-03-01,Rhode Island,1,0,1,0,0.14285714285714285,0.0
10804,2020-03-02,Rhode Island,2,0,1,0,0.2857142857142857,0.0
10805,2020-03-03,Rhode Island,2,0,0,0,0.2857142857142857,0.0
10806,2020-03-04,Rhode Island,2,0,0,0,0.2857142857142857,0.0
10807,2020-03-05,Rhode Island,2,0,0,0,0.2857142857142857,0.0
10808,2020-03-06,Rhode Island,2,0,0,0,0.2857142857142857,0.0
10809,2020-03-07,Rhode Island,3,0,1,0,0.42857142857142855,0.0
10810,2020-03-08,Rhode Island,3,0,0,0,0.2857142857142857,0.0
10811,2020-03-09,Rhode Island,3,0,0,0,0.14285714285714285,0.0
10812,2020-03-10,Rhode Island,3,0,0,0,0.14285714285714285,0.0
10813,2020-03-11,Rhode Island,5,0,2,0,0.42857142857142855,0.0
10814,2020-03-12,Rhode Island,3,0,-2,0,0.14285714285714285,0.0
10815,2020-03-13,Rhode Island,12,0,9,0,1.4285714285714286,0.0
10816,2020-03-14,Rhode Island,20,0,8,0,2.4285714285714284,0.0
10817,2020-03-15,Rhode Island,20,0,0,0,2.4285714285714284,0.0
10818,2020-03-16,Rhode Island,21,0,1,0,2.5714285714285716,0.0
10819,2020-03-17,Rhode Island,23,0,2,0,2.857142857142857,0.0
10820,2020-03-18,Rhode Island,33,0,10,0,4.0,0.0
10821,2020-03-19,Rhode Island,44,0,11,0,5.857142857142857,0.0
10822,2020-03-20,Rhode Island,54,0,10,0,6.0,0.0
10823,2020-03-21,Rhode Island,66,1,12,1,6.571428571428571,0.14285714285714285
10824,2020-03-22,Rhode Island,83,1,17,0,9.0,0.14285714285714285
10825,2020-03-23,Rhode Island,106,1,23,0,12.142857142857142,0.14285714285714285
10826,2020-03-24,Rhode Island,124,1,18,0,14.428571428571429,0.14285714285714285
10827,2020-03-25,Rhode Island,132,1,8,0,14.142857142857142,0.14285714285714285
10828,2020-03-26,Rhode Island,165,1,33,0,17.285714285714285,0.14285714285714285
10829,2020-03-27,Rhode Island,203,1,38,0,21.285714285714285,0.14285714285714285
10830,2020-03-28,Rhode Island,239,2,36,1,24.714285714285715,0.14285714285714285
10831,2020-03-29,Rhode Island,294,3,55,1,30.142857142857142,0.2857142857142857
10832,2020-03-30,Rhode Island,408,4,114,1,43.142857142857146,0.42857142857142855
10833,2020-03-31,Rhode Island,488,11,80,7,52.0,1.4285714285714286
10834,2020-04-01,Rhode Island,566,11,78,0,62.0,1.4285714285714286
10835,2020-04-02,Rhode Island,645,12,79,1,68.57142857142857,1.5714285714285714
10836,2020-04-03,Rhode Island,711,11,66,-1,72.57142857142857,1.4285714285714286
10837,2020-04-04,Rhode Island,806,21,95,10,81.0,2.7142857142857144
10838,2020-04-05,Rhode Island,922,22,116,1,89.71428571428571,2.7142857142857144
10839,2020-04-06,Rhode Island,1082,24,160,2,96.28571428571429,2.857142857142857
10840,2020-04-07,Rhode Island,1229,27,147,3,105.85714285714286,2.2857142857142856
10841,2020-04-08,Rhode Island,1450,32,221,5,126.28571428571429,3.0
10842,2020-04-09,Rhode Island,1727,40,277,8,154.57142857142858,4.0
10843,2020-04-10,Rhode Island,1727,40,0,0,145.14285714285714,4.142857142857143
10844,2020-04-11,Rhode Island,2349,63,622,23,220.42857142857142,6.0
10845,2020-04-12,Rhode Island,2665,63,316,0,249.0,5.857142857142857
10846,2020-04-13,Rhode Island,2665,63,0,0,226.14285714285714,5.571428571428571
10847,2020-04-14,Rhode Island,3251,77,586,14,288.85714285714283,7.142857142857143
10848,2020-04-15,Rhode Island,3251,77,0,0,257.2857142857143,6.428571428571429
10849,2020-04-16,Rhode Island,3529,84,278,7,257.42857142857144,6.285714285714286
10850,2020-04-17,Rhode Island,4177,115,648,31,350.0,10.714285714285714
10851,2020-04-18,Rhode Island,4491,134,314,19,306.0,10.142857142857142
10852,2020-04-19,Rhode Island,4706,147,215,13,291.57142857142856,12.0
10853,2020-04-20,Rhode Island,5090,152,384,5,346.42857142857144,12.714285714285714
10854,2020-04-21,Rhode Island,5500,168,410,16,321.2857142857143,13.0
10855,2020-04-22,Rhode Island,5841,178,341,10,370.0,14.428571428571429
10856,2020-04-23,Rhode Island,6256,189,415,11,389.57142857142856,15.0
10857,2020-04-24,Rhode Island,6699,202,443,13,360.2857142857143,12.428571428571429
10858,2020-04-25,Rhode Island,7129,215,430,13,376.85714285714283,11.571428571428571
10859,2020-04-26,Rhode Island,7439,226,310,11,390.42857142857144,11.285714285714286
10860,2020-04-27,Rhode Island,7708,233,269,7,374.0,11.571428571428571
10861,2020-04-28,Rhode Island,7927,239,219,6,346.7142857142857,10.142857142857142
10862,2020-04-29,Rhode Island,8247,251,320,12,343.7142857142857,10.428571428571429
10863,2020-04-30,Rhode Island,8621,364,374,113,337.85714285714283,25.0
10864,2020-05-01,Rhode Island,8962,364,341,0,323.2857142857143,23.142857142857142
10865,2020-05-02,Rhode Island,9289,376,327,12,308.57142857142856,23.0
10866,2020-05-03,Rhode Island,9477,376,188,0,291.14285714285717,21.428571428571427
10867,2020-05-04,Rhode Island,9652,376,175,0,277.7142857142857,20.428571428571427
10868,2020-05-05,Rhode Island,9933,376,281,0,286.57142857142856,19.571428571428573
10869,2020-05-06,Rhode Island,10205,376,272,0,279.7142857142857,17.857142857142858
10870,2020-05-07,Rhode Island,10530,388,325,12,272.7142857142857,3.4285714285714284
10871,2020-05-08,Rhode Island,10779,399,249,11,259.57142857142856,5.0
10872,2020-05-09,Rhode Island,10989,480,210,81,242.85714285714286,14.857142857142858
10873,2020-05-10,Rhode Island,11274,480,285,0,256.7142857142857,14.857142857142858
10874,2020-05-11,Rhode Island,11450,480,176,0,256.85714285714283,14.857142857142858
10875,2020-05-12,Rhode Island,11614,480,164,0,240.14285714285714,14.857142857142858
10876,2020-05-13,Rhode Island,11835,480,221,0,232.85714285714286,14.857142857142858
10877,2020-05-14,Rhode Island,12016,480,181,0,212.28571428571428,13.142857142857142
10878,2020-05-15,Rhode Island,12219,480,203,0,205.71428571428572,11.571428571428571
10879,2020-05-16,Rhode Island,12434,548,215,68,206.42857142857142,9.714285714285714
10880,2020-05-17,Rhode Island,12674,548,240,0,200.0,9.714285714285714
10881,2020-05-18,Rhode Island,12795,548,121,0,192.14285714285714,9.714285714285714
10882,2020-05-19,Rhode Island,12951,548,156,0,191.0,9.714285714285714
10883,2020-05-20,Rhode Island,13356,548,405,0,217.28571428571428,9.714285714285714
10884,2020-05-21,Rhode Island,13571,556,215,8,222.14285714285714,10.857142857142858
10885,2020-05-22,Rhode Island,13736,579,165,23,216.71428571428572,14.142857142857142
10886,2020-05-23,Rhode Island,13952,619,216,40,216.85714285714286,10.142857142857142
10887,2020-05-24,Rhode Island,14065,619,113,0,198.71428571428572,10.142857142857142
10888,2020-05-25,Rhode Island,14065,619,0,0,181.42857142857142,10.142857142857142
10889,2020-05-26,Rhode Island,14210,634,145,15,179.85714285714286,12.285714285714286
10890,2020-05-27,Rhode Island,14353,655,143,21,142.42857142857142,15.285714285714286
10891,2020-05-28,Rhode Island,14494,677,141,22,131.85714285714286,17.285714285714285
10892,2020-05-29,Rhode Island,14635,693,141,16,128.42857142857142,16.285714285714285
10893,2020-05-30,Rhode Island,14819,711,184,18,123.85714285714286,13.142857142857142
10894,2020-05-31,Rhode Island,14928,825,109,114,123.28571428571429,29.428571428571427
10895,2020-06-01,Rhode Island,14991,825,63,0,132.28571428571428,29.428571428571427
10896,2020-06-02,Rhode Island,15112,825,121,0,128.85714285714286,27.285714285714285
10897,2020-06-03,Rhode Island,15219,825,107,0,123.71428571428571,24.285714285714285
10898,2020-06-04,Rhode Island,15325,825,106,0,118.71428571428571,21.142857142857142
10899,2020-06-05,Rhode Island,15441,825,116,0,115.14285714285714,18.857142857142858
10900,2020-06-06,Rhode Island,15441,872,0,47,88.85714285714286,23.0
10901,2020-06-07,Rhode Island,15441,872,0,0,73.28571428571429,6.714285714285714
10902,2020-06-08,Rhode Island,15642,872,201,0,93.0,6.714285714285714
10903,2020-06-09,Rhode Island,15691,872,49,0,82.71428571428571,6.714285714285714
10904,2020-06-10,Rhode Island,15756,872,65,0,76.71428571428571,6.714285714285714
10905,2020-06-11,Rhode Island,15862,872,106,0,76.71428571428571,6.714285714285714
10906,2020-06-12,Rhode Island,15947,872,85,0,72.28571428571429,6.714285714285714
10907,2020-06-13,Rhode Island,15947,883,0,11,72.28571428571429,1.5714285714285714
10908,2020-06-14,Rhode Island,15947,883,0,0,72.28571428571429,1.5714285714285714
10909,2020-06-15,Rhode Island,16093,883,146,0,64.42857142857143,1.5714285714285714
10910,2020-06-16,Rhode Island,16164,883,71,0,67.57142857142857,1.5714285714285714
10911,2020-06-17,Rhode Island,16213,883,49,0,65.28571428571429,1.5714285714285714
10912,2020-06-18,Rhode Island,16269,885,56,2,58.142857142857146,1.8571428571428572
10913,2020-06-19,Rhode Island,16337,894,68,9,55.714285714285715,3.142857142857143
10914,2020-06-20,Rhode Island,16337,908,0,14,55.714285714285715,3.5714285714285716
10915,2020-06-21,Rhode Island,16337,908,0,0,55.714285714285715,3.5714285714285716
10916,2020-06-22,Rhode Island,16459,908,122,0,52.285714285714285,3.5714285714285716
10917,2020-06-23,Rhode Island,16533,908,74,0,52.714285714285715,3.5714285714285716
10918,2020-06-24,Rhode Island,16606,912,73,4,56.142857142857146,4.142857142857143
10919,2020-06-25,Rhode Island,16640,920,34,8,53.0,5.0
10920,2020-06-26,Rhode Island,16661,927,21,7,46.285714285714285,4.714285714285714
10921,2020-06-27,Rhode Island,16661,927,0,0,46.285714285714285,2.7142857142857144
10922,2020-06-28,Rhode Island,16661,927,0,0,46.285714285714285,2.7142857142857144
10923,2020-06-29,Rhode Island,16764,946,103,19,43.57142857142857,5.428571428571429
10924,2020-06-30,Rhode Island,16813,980,49,34,40.0,10.285714285714286
10925,2020-07-01,Rhode Island,16853,980,40,0,35.285714285714285,9.714285714285714
10926,2020-07-02,Rhode Island,16941,980,88,0,43.0,8.571428571428571
10927,2020-07-03,Rhode Island,16991,980,50,0,47.142857142857146,7.571428571428571
10928,2020-07-04,Rhode Island,16991,980,0,0,47.142857142857146,7.571428571428571
10929,2020-07-05,Rhode Island,16991,980,0,0,47.142857142857146,7.571428571428571
10930,2020-07-06,Rhode Island,16991,980,0,0,32.42857142857143,4.857142857142857
10931,2020-07-07,Rhode Island,17154,980,163,0,48.714285714285715,0.0
10932,2020-07-08,Rhode Island,17204,980,50,0,50.142857142857146,0.0
10933,2020-07-09,Rhode Island,17243,980,39,0,43.142857142857146,0.0
10934,2020-07-10,Rhode Island,17312,980,69,0,45.857142857142854,0.0
10935,2020-07-11,Rhode Island,17312,987,0,7,45.857142857142854,1.0
10936,2020-07-12,Rhode Island,17312,987,0,0,45.857142857142854,1.0
10937,2020-07-13,Rhode Island,17487,987,175,0,70.85714285714286,1.0
10938,2020-07-14,Rhode Island,17588,987,101,0,62.0,1.0
10939,2020-07-15,Rhode Island,17640,987,52,0,62.285714285714285,1.0
10940,2020-07-16,Rhode Island,17711,988,71,1,66.85714285714286,1.1428571428571428
10941,2020-07-17,Rhode Island,17793,990,82,2,68.71428571428571,1.4285714285714286
10942,2020-07-18,Rhode Island,17793,991,0,1,68.71428571428571,0.5714285714285714
10943,2020-07-19,Rhode Island,17793,991,0,0,68.71428571428571,0.5714285714285714
10944,2020-07-20,Rhode Island,17904,995,111,4,59.57142857142857,1.1428571428571428
10945,2020-07-21,Rhode Island,17986,996,82,1,56.857142857142854,1.2857142857142858
10946,2020-07-22,Rhode Island,18062,997,76,1,60.285714285714285,1.4285714285714286
10947,2020-07-23,Rhode Island,18148,1001,86,4,62.42857142857143,1.8571428571428572
10948,2020-07-24,Rhode Island,18224,1002,76,1,61.57142857142857,1.7142857142857142
10949,2020-07-25,Rhode Island,18224,1002,0,0,61.57142857142857,1.5714285714285714
10950,2020-07-26,Rhode Island,18224,1002,0,0,61.57142857142857,1.5714285714285714
10951,2020-07-27,Rhode Island,18515,1004,291,2,87.28571428571429,1.2857142857142858
10952,2020-07-28,Rhode Island,18725,1005,210,1,105.57142857142857,1.2857142857142858
10953,2020-07-29,Rhode Island,18800,1007,75,2,105.42857142857143,1.4285714285714286
10954,2020-07-30,Rhode Island,18950,1007,150,0,114.57142857142857,0.8571428571428571
10955,2020-07-31,Rhode Island,19022,1020,72,13,114.0,2.5714285714285716
10956,2020-08-01,Rhode Island,19022,1020,0,0,114.0,2.5714285714285716
10957,2020-08-02,Rhode Island,19022,1020,0,0,114.0,2.5714285714285716
10958,2020-08-03,Rhode Island,19246,1020,224,0,104.42857142857143,2.2857142857142856
10959,2020-08-04,Rhode Island,19390,1020,144,0,95.0,2.142857142857143
10960,2020-08-05,Rhode Island,19481,1020,91,0,97.28571428571429,1.8571428571428572
10961,2020-08-06,Rhode Island,19611,1020,130,0,94.42857142857143,1.8571428571428572
10962,2020-08-07,Rhode Island,19738,1020,127,0,102.28571428571429,0.0
10963,2020-08-08,Rhode Island,19738,1025,0,5,102.28571428571429,0.7142857142857143
10964,2020-08-09,Rhode Island,19738,1025,0,0,102.28571428571429,0.7142857142857143
10965,2020-08-10,Rhode Island,19934,1025,196,0,98.28571428571429,0.7142857142857143
10966,2020-08-11,Rhode Island,20053,1025,119,0,94.71428571428571,0.7142857142857143
10967,2020-08-12,Rhode Island,20129,1025,76,0,92.57142857142857,0.7142857142857143
10968,2020-08-13,Rhode Island,20240,1025,111,0,89.85714285714286,0.7142857142857143
10969,2020-08-14,Rhode Island,20335,1025,95,0,85.28571428571429,0.7142857142857143
10970,2020-08-15,Rhode Island,20335,1027,0,2,85.28571428571429,0.2857142857142857
10971,2020-08-16,Rhode Island,20335,1027,0,0,85.28571428571429,0.2857142857142857
10972,2020-08-17,Rhode Island,20572,1027,237,0,91.14285714285714,0.2857142857142857
10973,2020-08-18,Rhode Island,20692,1027,120,0,91.28571428571429,0.2857142857142857
10974,2020-08-19,Rhode Island,20795,1027,103,0,95.14285714285714,0.2857142857142857
10975,2020-08-20,Rhode Island,20871,1028,76,1,90.14285714285714,0.42857142857142855
10976,2020-08-21,Rhode Island,21022,1030,151,2,98.14285714285714,0.7142857142857143
10977,2020-08-22,Rhode Island,21022,1038,0,8,98.14285714285714,1.5714285714285714
10978,2020-08-23,Rhode Island,21022,1038,0,0,98.14285714285714,1.5714285714285714
10979,2020-08-24,Rhode Island,21302,1038,280,0,104.28571428571429,1.5714285714285714
10980,2020-08-25,Rhode Island,21372,1039,70,1,97.14285714285714,1.7142857142857142
10981,2020-08-26,Rhode Island,21454,1041,82,2,94.14285714285714,2.0
10982,2020-08-27,Rhode Island,21589,1044,135,3,102.57142857142857,2.2857142857142856
10983,2020-08-28,Rhode Island,21683,1046,94,2,94.42857142857143,2.2857142857142856
10984,2020-08-29,Rhode Island,21683,1046,0,0,94.42857142857143,1.1428571428571428
10985,2020-08-30,Rhode Island,21683,1046,0,0,94.42857142857143,1.1428571428571428
10986,2020-08-31,Rhode Island,21949,1067,266,21,92.42857142857143,4.142857142857143
10987,2020-09-01,Rhode Island,22002,1067,53,0,90.0,4.0
10988,2020-09-02,Rhode Island,22078,1067,76,0,89.14285714285714,3.7142857142857144
10989,2020-09-03,Rhode Island,22143,1067,65,0,79.14285714285714,3.2857142857142856
10990,2020-09-04,Rhode Island,22243,1067,100,0,80.0,3.0
10991,2020-09-05,Rhode Island,22243,1069,0,2,80.0,3.2857142857142856
10992,2020-09-06,Rhode Island,22243,1069,0,0,80.0,3.2857142857142856
10993,2020-09-07,Rhode Island,22243,1069,0,0,42.0,0.2857142857142857
10994,2020-09-08,Rhode Island,22592,1069,349,0,84.28571428571429,0.2857142857142857
10995,2020-09-09,Rhode Island,22676,1069,84,0,85.42857142857143,0.2857142857142857
10996,2020-09-10,Rhode Island,22782,1069,106,0,91.28571428571429,0.2857142857142857
10997,2020-09-11,Rhode Island,22905,1071,123,2,94.57142857142857,0.5714285714285714
10998,2020-09-12,Rhode Island,22905,1071,0,0,94.57142857142857,0.2857142857142857
10999,2020-09-13,Rhode Island,22905,1071,0,0,94.57142857142857,0.2857142857142857
11000,2020-09-14,Rhode Island,23130,1075,225,4,126.71428571428571,0.8571428571428571
11001,2020-09-15,Rhode Island,23250,1078,120,3,94.0,1.2857142857142858
11002,2020-09-16,Rhode Island,23358,1081,108,3,97.42857142857143,1.7142857142857142
11003,2020-09-17,Rhode Island,23488,1085,130,4,100.85714285714286,2.2857142857142856
11004,2020-09-18,Rhode Island,23620,1088,132,3,102.14285714285714,2.4285714285714284
11005,2020-09-19,Rhode Island,23620,1088,0,0,102.14285714285714,2.4285714285714284
11006,2020-09-20,Rhode Island,23620,1088,0,0,102.14285714285714,2.4285714285714284
11007,2020-09-21,Rhode Island,23932,1097,312,9,114.57142857142857,3.142857142857143
11008,2020-09-22,Rhode Island,24044,1099,112,2,113.42857142857143,3.0
11009,2020-09-23,Rhode Island,24177,1103,133,4,117.0,3.142857142857143
11010,2020-09-24,Rhode Island,24311,1106,134,3,117.57142857142857,3.0
11011,2020-09-25,Rhode Island,24181,1107,-130,1,80.14285714285714,2.7142857142857144
11012,2020-09-26,Rhode Island,24181,1107,0,0,80.14285714285714,2.7142857142857144
11013,2020-09-27,Rhode Island,24181,1107,0,0,80.14285714285714,2.7142857142857144
11014,2020-09-28,Rhode Island,24424,1110,243,3,70.28571428571429,1.8571428571428572
11015,2020-09-29,Rhode Island,24556,1113,132,3,73.14285714285714,2.0
11016,2020-09-30,Rhode Island,24748,1114,192,1,81.57142857142857,1.5714285714285714
11017,2020-10-01,Rhode Island,24914,1117,166,3,86.14285714285714,1.5714285714285714
11018,2020-10-02,Rhode Island,25076,1118,162,1,127.85714285714286,1.5714285714285714
11019,2020-10-03,Rhode Island,25076,1118,0,0,127.85714285714286,1.5714285714285714
11020,2020-10-04,Rhode Island,25076,1118,0,0,127.85714285714286,1.5714285714285714
11021,2020-10-05,Rhode Island,25419,1121,343,3,142.14285714285714,1.5714285714285714
11022,2020-10-06,Rhode Island,25596,1125,177,4,148.57142857142858,1.7142857142857142
11023,2020-10-07,Rhode Island,25776,1126,180,1,146.85714285714286,1.7142857142857142
11024,2020-10-08,Rhode Island,26045,1127,269,1,161.57142857142858,1.4285714285714286
11025,2020-10-09,Rhode Island,26294,1130,249,3,174.0,1.7142857142857142
11026,2020-10-10,Rhode Island,26294,1130,0,0,174.0,1.7142857142857142
11027,2020-10-11,Rhode Island,26294,1130,0,0,174.0,1.7142857142857142
11028,2020-10-12,Rhode Island,26294,1130,0,0,125.0,1.2857142857142858
11029,2020-10-13,Rhode Island,26960,1139,666,9,194.85714285714286,2.0
11030,2020-10-14,Rhode Island,27164,1147,204,8,198.28571428571428,3.0
11031,2020-10-15,Rhode Island,27438,1149,274,2,199.0,3.142857142857143
11032,2020-10-16,Rhode Island,27691,1152,253,3,199.57142857142858,3.142857142857143
11033,2020-10-17,Rhode Island,27691,1152,0,0,199.57142857142858,3.142857142857143
11034,2020-10-18,Rhode Island,27691,1152,0,0,199.57142857142858,3.142857142857143
11035,2020-10-19,Rhode Island,28347,1159,656,7,293.2857142857143,4.142857142857143
11036,2020-10-20,Rhode Island,28649,1164,302,5,241.28571428571428,3.5714285714285716
11037,2020-10-21,Rhode Island,29123,1169,474,5,279.85714285714283,3.142857142857143
11038,2020-10-22,Rhode Island,29594,1173,471,4,308.0,3.4285714285714284
11039,2020-10-23,Rhode Island,30118,1177,524,4,346.7142857142857,3.5714285714285716
11040,2020-01-22,South Carolina,0,0,0,0,,
11041,2020-01-23,South Carolina,0,0,0,0,,
11042,2020-01-24,South Carolina,0,0,0,0,,
11043,2020-01-25,South Carolina,0,0,0,0,,
11044,2020-01-26,South Carolina,0,0,0,0,,
11045,2020-01-27,South Carolina,0,0,0,0,,
11046,2020-01-28,South Carolina,0,0,0,0,0.0,0.0
11047,2020-01-29,South Carolina,0,0,0,0,0.0,0.0
11048,2020-01-30,South Carolina,0,0,0,0,0.0,0.0
11049,2020-01-31,South Carolina,0,0,0,0,0.0,0.0
11050,2020-02-01,South Carolina,0,0,0,0,0.0,0.0
11051,2020-02-02,South Carolina,0,0,0,0,0.0,0.0
11052,2020-02-03,South Carolina,0,0,0,0,0.0,0.0
11053,2020-02-04,South Carolina,0,0,0,0,0.0,0.0
11054,2020-02-05,South Carolina,0,0,0,0,0.0,0.0
11055,2020-02-06,South Carolina,0,0,0,0,0.0,0.0
11056,2020-02-07,South Carolina,0,0,0,0,0.0,0.0
11057,2020-02-08,South Carolina,0,0,0,0,0.0,0.0
11058,2020-02-09,South Carolina,0,0,0,0,0.0,0.0
11059,2020-02-10,South Carolina,0,0,0,0,0.0,0.0
11060,2020-02-11,South Carolina,0,0,0,0,0.0,0.0
11061,2020-02-12,South Carolina,0,0,0,0,0.0,0.0
11062,2020-02-13,South Carolina,0,0,0,0,0.0,0.0
11063,2020-02-14,South Carolina,0,0,0,0,0.0,0.0
11064,2020-02-15,South Carolina,0,0,0,0,0.0,0.0
11065,2020-02-16,South Carolina,0,0,0,0,0.0,0.0
11066,2020-02-17,South Carolina,0,0,0,0,0.0,0.0
11067,2020-02-18,South Carolina,0,0,0,0,0.0,0.0
11068,2020-02-19,South Carolina,0,0,0,0,0.0,0.0
11069,2020-02-20,South Carolina,0,0,0,0,0.0,0.0
11070,2020-02-21,South Carolina,0,0,0,0,0.0,0.0
11071,2020-02-22,South Carolina,0,0,0,0,0.0,0.0
11072,2020-02-23,South Carolina,0,0,0,0,0.0,0.0
11073,2020-02-24,South Carolina,0,0,0,0,0.0,0.0
11074,2020-02-25,South Carolina,0,0,0,0,0.0,0.0
11075,2020-02-26,South Carolina,0,0,0,0,0.0,0.0
11076,2020-02-27,South Carolina,0,0,0,0,0.0,0.0
11077,2020-02-28,South Carolina,0,0,0,0,0.0,0.0
11078,2020-02-29,South Carolina,0,0,0,0,0.0,0.0
11079,2020-03-01,South Carolina,0,0,0,0,0.0,0.0
11080,2020-03-02,South Carolina,0,0,0,0,0.0,0.0
11081,2020-03-03,South Carolina,0,0,0,0,0.0,0.0
11082,2020-03-04,South Carolina,0,0,0,0,0.0,0.0
11083,2020-03-05,South Carolina,0,0,0,0,0.0,0.0
11084,2020-03-06,South Carolina,0,0,0,0,0.0,0.0
11085,2020-03-07,South Carolina,2,0,2,0,0.2857142857142857,0.0
11086,2020-03-08,South Carolina,2,0,0,0,0.2857142857142857,0.0
11087,2020-03-09,South Carolina,3,0,1,0,0.42857142857142855,0.0
11088,2020-03-10,South Carolina,7,0,4,0,1.0,0.0
11089,2020-03-11,South Carolina,10,0,3,0,1.4285714285714286,0.0
11090,2020-03-12,South Carolina,7,0,-3,0,1.0,0.0
11091,2020-03-13,South Carolina,8,0,1,0,1.1428571428571428,0.0
11092,2020-03-14,South Carolina,19,0,11,0,2.4285714285714284,0.0
11093,2020-03-15,South Carolina,19,0,0,0,2.4285714285714284,0.0
11094,2020-03-16,South Carolina,30,1,11,1,3.857142857142857,0.14285714285714285
11095,2020-03-17,South Carolina,47,1,17,0,5.714285714285714,0.14285714285714285
11096,2020-03-18,South Carolina,60,1,13,0,7.142857142857143,0.14285714285714285
11097,2020-03-19,South Carolina,80,1,20,0,10.428571428571429,0.14285714285714285
11098,2020-03-20,South Carolina,126,3,46,2,16.857142857142858,0.42857142857142855
11099,2020-03-21,South Carolina,174,3,48,0,22.142857142857142,0.42857142857142855
11100,2020-03-22,South Carolina,196,3,22,0,25.285714285714285,0.42857142857142855
11101,2020-03-23,South Carolina,298,5,102,2,38.285714285714285,0.5714285714285714
11102,2020-03-24,South Carolina,342,5,44,0,42.142857142857146,0.5714285714285714
11103,2020-03-25,South Carolina,424,7,82,2,52.0,0.8571428571428571
11104,2020-03-26,South Carolina,424,9,0,2,49.142857142857146,1.1428571428571428
11105,2020-03-27,South Carolina,542,13,118,4,59.42857142857143,1.4285714285714286
11106,2020-03-28,South Carolina,660,15,118,2,69.42857142857143,1.7142857142857142
11107,2020-03-29,South Carolina,774,16,114,1,82.57142857142857,1.8571428571428572
11108,2020-03-30,South Carolina,925,18,151,2,89.57142857142857,1.8571428571428572
11109,2020-03-31,South Carolina,1083,22,158,4,105.85714285714286,2.4285714285714284
